STATE,COUNTY,MONTH,DAY,HOUR,MINUTE,VE_TOTAL,PERSONS,PEDS,NHS,ROAD_FNC,ROUTE,SP_JUR,HARM_EV,MAN_COLL,REL_JUNC,REL_ROAD,TRAF_FLO,NO_LANES,SP_LIMIT,ALIGNMNT,PROFILE,PAVE_TYP,SUR_COND,TRA_CONT,T_CONT_F,HIT_RUN,LGT_COND,WEATHER1,WEATHER2,C_M_ZONE,NOT_HOUR,NOT_MIN,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN,SCH_BUS,CF1,CF2,CF3,FATALS,DAY_WEEK,DRUNK_DR,ST_CASE,CITY,MILEPT,YEAR,TWAY_ID,TWAY_ID2,RAIL,LATITUDE,LONGITUD,VE_FORMS,WEATHER
6,111,7,3,9,27,4,4,0,0,13,6,0,12,2,2,1,2,2,45,1,1,2,1,3,3,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,3,0,62484,2620,0,2007,GONZALES RD,ENTRADA DR,0,99999999,999999999,4,1
6,37,7,7,14,11,2,3,0,1,11,1,0,29,0,1,2,3,5,65,1,2,2,1,0,0,0,1,1,0,0,99,99,99,99,0,0,0,0,0,0,1,7,0,62485,2870,461,2007,I-10,1E+20,0,99999999,999999999,2,1
6,97,7,7,21,15,3,5,0,0,4,4,0,12,8,1,1,1,2,50,1,1,2,1,0,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,2,62486,0,0,2007,OCCIDENTAL RD,1E+20,0,99999999,999999999,3,1
6,13,7,8,12,20,1,1,0,1,11,1,0,42,0,1,2,3,4,65,1,1,1,1,0,0,0,1,1,0,0,99,99,99,99,0,0,0,0,0,0,1,1,0,62487,3412,21,2007,I-680,1E+20,0,99999999,999999999,1,1
6,77,7,9,16,19,2,2,0,0,3,3,0,12,2,1,1,1,2,55,1,2,2,1,0,0,0,1,1,0,0,99,99,99,99,0,0,0,0,0,0,1,2,0,62488,0,162,2007,SR-26,1E+20,0,99999999,999999999,2,1
6,97,7,17,21,49,2,3,0,0,12,3,0,12,2,1,1,1,2,55,2,1,2,1,0,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,3,2,62489,3490,242,2007,SR-12,1E+20,0,99999999,999999999,2,1
6,71,7,27,15,37,2,2,0,1,14,3,0,12,2,1,1,1,4,65,1,1,9,1,0,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,1,62490,3970,252,2007,SR-62,1E+20,0,99999999,999999999,2,1
6,59,7,28,7,1,1,3,1,0,13,6,0,9,0,3,1,2,3,40,1,1,2,1,3,3,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,0,62491,80,0,2007,BROOKHURST ST,ORANGE AVE,0,99999999,999999999,1,1
6,71,4,15,1,17,1,3,0,0,16,6,0,33,0,1,4,2,2,45,1,1,2,1,0,0,0,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,1,1,62492,2922,0,2007,FOOTHILL BL,1E+20,0,99999999,999999999,1,1
6,37,5,30,22,12,1,2,1,0,14,6,0,9,0,1,1,1,2,35,1,9,2,1,0,0,0,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,4,1,62493,1110,0,2007,MERCED AVE,1E+20,0,99999999,999999999,1,1
6,29,5,31,2,35,1,2,1,1,2,3,0,8,0,1,1,2,2,55,1,1,2,1,0,0,0,2,1,0,0,99,98,99,98,0,0,0,0,0,0,1,5,0,62494,0,645,2007,SR-14,1E+20,0,99999999,999999999,1,1
6,67,6,30,21,8,1,5,0,0,16,6,0,33,0,1,3,2,2,45,1,1,2,1,0,0,0,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,0,62495,1108,0,2007,BRUCEVILLE RD,1E+20,0,99999999,999999999,1,1
6,77,11,10,1,42,1,2,0,1,1,1,0,1,0,1,99,9,9,55,1,9,9,1,0,0,0,3,1,0,1,99,99,99,99,99,99,0,0,0,0,1,7,1,62496,0,126,2007,I-205,1E+20,0,99999999,999999999,1,1
6,107,10,15,6,55,1,1,0,0,5,4,0,30,0,1,4,1,2,55,1,1,2,1,0,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,2,0,62497,0,0,2007,AVENUE 240,1E+20,0,99999999,999999999,1,1
6,1,10,16,6,10,1,2,0,0,16,6,0,47,0,1,1,1,2,25,1,1,2,1,0,0,4,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,3,0,62498,2480,0,2007,88TH AVE,1E+20,0,99999999,999999999,1,1
6,59,10,29,12,7,1,1,0,0,6,4,0,38,0,1,6,1,2,25,1,1,2,1,0,0,0,1,1,0,0,99,99,99,99,0,0,0,0,0,0,1,2,0,62499,2560,0,2007,RANCHO CARRILLO RD,1E+20,0,99999999,999999999,1,1
6,37,10,31,7,55,1,2,1,0,14,6,0,8,0,1,1,1,2,35,1,1,2,1,0,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,4,0,62500,1980,0,2007,COLLEGE ST,1E+20,0,99999999,999999999,1,1
6,67,11,8,11,36,1,2,1,0,13,4,0,8,0,1,1,2,3,35,1,1,2,1,0,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,5,0,62501,0,0,2007,WATT AVE,1E+20,0,99999999,999999999,1,1
6,105,11,8,20,30,1,2,0,0,3,4,0,34,0,1,5,1,2,55,2,2,2,1,0,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,5,0,62502,0,0,2007,TRINITY DAM BL,1E+20,0,99999999,999999999,1,1
6,69,11,8,21,21,1,2,1,0,16,6,0,8,0,1,1,1,2,25,1,1,2,1,0,0,0,3,1,0,0,99,99,99,99,99,99,0,4,0,0,1,5,0,62503,1620,0,2007,3RD ST,1E+20,0,99999999,999999999,1,1
6,65,11,8,23,35,1,5,0,1,11,1,0,38,0,1,2,3,3,70,1,1,2,1,0,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,5,0,62504,0,509,2007,I-10,1E+20,0,99999999,999999999,1,1
6,13,11,9,8,16,1,2,1,0,16,6,0,8,0,1,1,1,2,25,1,1,2,1,0,0,0,1,1,0,0,99,99,99,99,99,99,0,4,0,0,1,6,0,62505,460,0,2007,ARLINGTON WY,1E+20,0,99999999,999999999,1,1
6,113,11,9,20,5,1,2,0,0,5,4,0,34,0,3,4,1,2,55,1,1,2,1,20,3,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,1,62506,0,0,2007,COUNTY RD 19,COUNTY RD 87,0,99999999,999999999,1,1
6,59,11,9,22,10,1,2,1,0,13,6,0,9,0,1,1,1,4,40,1,1,2,1,0,0,0,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,1,62507,3760,0,2007,GARDEN GROVE BL,1E+20,0,99999999,999999999,1,1
6,85,11,10,5,48,1,1,0,1,2,2,0,42,0,1,2,3,2,65,1,1,2,9,0,0,0,9,9,0,0,99,99,99,99,0,0,0,0,0,0,1,7,0,62508,0,40,2007,US-101,1E+20,0,99999999,999999999,1,9
6,29,11,10,10,50,1,1,0,0,3,4,0,1,0,1,2,1,2,55,1,1,2,1,0,0,0,1,1,0,0,99,99,99,99,0,0,0,0,0,0,1,7,0,62509,0,0,2007,BACKUS RD,1E+20,0,99999999,999999999,1,1
6,115,11,10,14,45,1,1,0,0,3,4,0,33,0,1,2,1,2,55,2,2,2,2,0,0,0,1,2,0,0,99,99,99,99,0,0,0,0,0,0,1,7,1,62510,0,0,2007,MARYSVILLE RD,1E+20,0,99999999,999999999,1,2
6,73,11,10,15,49,1,1,0,0,15,6,0,33,0,3,4,2,2,40,2,2,2,1,20,3,0,1,1,0,0,99,99,99,99,0,0,0,0,0,0,1,7,1,62511,1200,0,2007,COUNTRY CLUB LN,VILLAGE RD,0,99999999,999999999,1,1
6,81,11,10,20,5,1,1,0,1,12,2,0,33,0,5,2,6,1,65,1,1,2,2,0,0,0,3,2,0,0,99,99,99,99,0,0,0,0,0,0,1,7,0,62512,2980,53,2007,US-101 RAMP,1E+20,0,99999999,999999999,1,2
6,71,11,10,20,10,1,4,2,0,4,4,0,8,0,1,1,1,2,55,1,1,2,1,0,0,2,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,0,62513,0,0,2007,SHEEP CREEK RD,1E+20,0,99999999,999999999,1,1
6,37,11,10,99,99,1,1,0,0,15,6,0,33,0,1,4,1,2,25,2,1,2,1,0,0,0,3,1,0,0,99,99,99,99,0,0,0,0,0,0,1,7,1,62514,1110,0,2007,FLAIR RD,1E+20,0,99999999,999999999,1,1
6,67,11,11,2,40,1,2,0,0,13,6,0,33,0,3,4,2,2,40,1,1,2,2,3,3,0,3,2,0,0,99,98,99,98,0,0,0,0,0,0,1,1,1,62515,3150,0,2007,NORTHGATE BL,ROSIN CT,0,99999999,999999999,1,2
6,23,11,11,99,99,1,1,0,1,2,2,0,1,0,1,6,1,2,55,1,1,2,2,0,0,0,2,1,0,0,99,99,99,99,0,0,0,0,0,0,1,1,0,62516,0,1223,2007,US-101,1E+20,0,99999999,999999999,1,1
6,79,11,11,99,99,1,1,0,0,4,4,0,38,0,1,2,1,2,55,2,1,2,2,0,0,0,2,1,0,0,99,99,99,99,0,0,0,0,0,0,1,1,1,62517,0,0,2007,ORCUTT RD,1E+20,0,99999999,999999999,1,1
6,65,11,12,0,18,1,1,0,1,12,3,0,42,0,1,2,3,3,65,2,2,1,1,0,0,0,2,1,0,0,99,99,99,99,0,0,0,0,0,0,1,2,1,62518,0,180,2007,SR-91,1E+20,0,99999999,999999999,1,1
6,83,11,12,16,35,1,1,0,0,5,4,0,1,0,1,2,1,2,55,1,2,2,1,0,0,0,1,1,0,0,99,99,99,99,0,0,0,0,0,0,1,2,0,62519,0,0,2007,ROBLAR AVE,1E+20,0,99999999,999999999,1,1
6,73,11,12,18,30,1,2,1,0,14,6,0,8,0,3,1,1,2,35,1,1,2,1,20,3,0,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,2,0,62520,3260,0,2007,PARK BL,CYPRESS AVE,0,99999999,999999999,1,1
6,59,11,12,99,99,1,2,1,0,14,6,0,8,0,1,1,1,4,45,1,9,2,1,0,0,2,9,1,0,0,99,99,99,99,0,0,0,0,0,0,1,2,0,62521,3351,0,2007,RANCHO VIEJO RD,1E+20,0,99999999,999999999,1,1
6,37,11,15,11,9,1,2,1,0,13,6,0,8,0,1,1,5,2,99,1,1,2,1,0,0,0,1,1,0,0,99,99,99,99,0,0,0,0,0,0,1,5,1,62522,1970,0,2007,PARAMOUNT BL,1E+20,0,99999999,999999999,1,1
6,15,11,15,18,30,1,1,0,1,2,2,0,42,0,1,6,1,3,55,1,1,2,2,0,0,0,2,2,0,0,99,99,99,99,0,0,0,0,0,0,1,5,0,62523,0,218,2007,US-101,1E+20,0,99999999,999999999,1,2
6,67,11,15,20,33,1,2,1,0,14,6,0,8,0,1,1,1,4,40,1,1,2,1,0,0,2,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,5,1,62524,3150,0,2007,24TH ST,1E+20,0,99999999,999999999,1,1
6,97,11,15,21,10,1,1,0,0,3,3,0,1,0,1,2,1,2,45,1,1,2,1,0,0,0,3,1,0,0,99,99,99,99,0,0,0,0,0,0,1,5,1,62525,3490,43,2007,SR-116,1E+20,0,99999999,999999999,1,1
6,71,10,14,7,10,1,1,0,0,3,3,0,27,0,1,2,1,2,55,2,1,2,1,0,0,0,1,1,0,0,99,99,99,99,0,0,0,0,0,0,1,1,1,62526,0,33,2007,SR-127,1E+20,0,99999999,999999999,1,1
6,1,10,14,7,17,1,1,0,1,12,3,0,24,0,15,6,3,4,65,1,1,2,1,0,0,0,1,1,0,0,99,99,99,99,0,0,0,0,0,0,1,1,1,62527,2480,50,2007,SR-24,1E+20,0,99999999,999999999,1,1
6,71,10,14,11,0,1,1,0,0,3,3,0,34,0,1,4,1,2,40,1,1,2,1,0,0,0,1,1,0,0,99,99,99,99,0,0,0,0,0,0,1,1,0,62528,0,325,2007,SR-18,1E+20,0,99999999,999999999,1,1
6,73,10,14,14,40,1,1,0,0,4,4,3,17,0,1,6,1,2,50,2,2,2,1,40,3,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,1,1,62529,0,0,2007,WILDCAT CANYON RD,1E+20,0,99999999,999999999,1,1
6,87,10,14,16,55,1,2,0,0,4,4,0,30,0,1,6,1,2,45,1,1,2,1,0,0,0,1,1,0,0,99,99,99,99,0,0,0,0,0,0,2,1,1,62530,0,0,2007,FREEDOM BL,1E+20,0,99999999,999999999,1,1
6,11,10,14,19,45,1,5,0,1,1,1,0,24,0,1,4,2,2,70,1,1,2,1,0,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,1,0,62531,0,193,2007,I-5,1E+20,0,99999999,999999999,1,1
6,21,10,15,1,45,1,1,0,0,3,3,0,1,0,1,4,1,2,55,1,1,2,1,0,0,0,2,1,0,0,99,99,99,99,0,0,0,0,0,0,1,2,0,62532,0,107,2007,SR-45,1E+20,0,99999999,999999999,1,1
6,15,10,15,5,50,1,2,1,1,2,2,0,8,0,1,1,5,2,55,2,1,2,1,0,0,0,2,1,0,0,99,99,99,99,0,0,0,0,0,0,1,2,0,62533,0,433,2007,US-101,1E+20,0,99999999,999999999,1,1
6,111,10,15,5,27,1,2,1,0,14,6,0,8,0,1,1,2,2,45,1,1,2,1,0,0,0,3,5,0,0,99,99,99,99,0,0,0,0,0,0,1,2,0,62534,3860,0,2007,MOORPARK RD,1E+20,0,99999999,999999999,1,5
6,71,10,15,6,8,1,1,0,0,3,3,0,1,0,1,4,1,2,65,2,1,2,1,0,0,0,4,1,0,0,99,99,99,99,0,0,0,0,0,0,1,2,0,62535,0,1141,2007,SR-62,1E+20,0,99999999,999999999,1,1
6,65,10,15,15,22,1,1,0,0,14,4,0,1,0,1,4,1,2,45,1,2,2,1,0,0,0,1,1,0,0,99,99,99,99,0,0,0,0,0,0,1,2,1,62536,0,0,2007,BAIN ST,1E+20,0,99999999,999999999,1,1
6,61,10,15,16,40,1,1,0,0,15,4,0,34,0,1,4,1,2,35,2,1,2,2,0,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,2,0,62537,0,0,2007,NEWCASTLE RD,1E+20,0,99999999,999999999,1,1
6,59,10,15,18,20,1,2,1,0,16,6,0,9,0,1,1,2,3,45,1,1,2,1,0,0,0,5,1,0,0,99,99,99,99,99,99,0,0,0,0,1,2,0,62538,2199,0,2007,ALICIA PKWY,1E+20,0,99999999,999999999,1,1
6,67,10,16,1,3,1,2,0,0,14,6,0,38,0,1,4,2,2,40,2,1,2,1,0,0,0,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,3,1,62539,3150,0,2007,FLORIN RD,1E+20,0,99999999,999999999,1,1
6,65,10,16,17,50,1,1,0,0,14,6,0,33,0,1,4,2,2,45,2,2,2,1,0,0,0,5,1,0,0,99,99,99,99,0,0,0,0,0,0,1,3,0,62540,2730,0,2007,OLEANDER AVE,1E+20,0,99999999,999999999,1,1
6,29,10,16,23,40,1,3,0,1,12,3,0,33,0,1,4,3,3,65,2,1,2,1,0,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,3,1,62541,1000,574,2007,SR-99,1E+20,0,99999999,999999999,1,1
6,65,10,17,2,15,1,4,0,0,14,6,0,33,0,3,4,5,2,45,2,1,2,1,0,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,4,4,4,62542,2650,0,2007,E PALM CANYON DR,VIA ENTRADA,0,99999999,999999999,1,1
6,73,10,17,19,18,1,1,0,0,15,6,0,42,0,1,4,2,2,40,2,1,2,1,0,0,0,3,1,0,0,99,99,99,99,0,0,0,0,0,0,1,4,0,62543,4060,0,2007,HACIENDA DR,1E+20,0,99999999,999999999,1,1
6,13,10,17,20,2,1,3,1,0,13,6,0,8,0,1,1,5,2,35,1,1,2,1,0,0,0,3,1,0,0,99,99,99,99,0,0,0,0,0,0,1,4,1,62544,820,0,2007,CLAYTON RD,1E+20,0,99999999,999999999,1,1
6,73,10,19,1,55,1,1,0,1,11,1,0,33,0,1,4,3,4,65,2,2,1,1,0,0,0,3,1,0,0,99,99,99,99,0,0,0,0,0,0,1,6,1,62545,3260,273,2007,I-5,1E+20,0,99999999,999999999,1,1
6,37,10,19,2,5,1,2,0,1,11,1,0,42,0,1,4,3,3,65,1,1,1,1,0,0,3,3,1,0,0,99,99,99,99,0,0,0,0,0,0,1,6,1,62546,2458,40,2007,I-5,1E+20,0,99999999,999999999,1,1
6,71,10,19,2,10,1,2,0,1,12,3,0,1,0,1,1,2,2,65,2,1,1,1,0,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,1,62547,2960,328,2007,SR-210 RAMP,1E+20,0,99999999,999999999,1,1
6,111,10,19,15,30,1,1,0,1,12,3,0,33,0,1,4,3,2,65,1,2,1,1,0,0,0,1,1,0,0,99,99,99,99,0,0,0,0,0,0,1,6,0,62548,3480,126,2007,SR-126,1E+20,0,99999999,999999999,1,1
6,7,10,19,20,45,1,2,0,0,15,4,0,38,0,1,4,1,2,55,1,1,2,2,0,0,0,2,2,0,0,99,99,99,99,99,99,0,0,0,0,1,6,1,62549,0,0,2007,PALERMO-HONCUT HWY,1E+20,0,99999999,999999999,1,2
6,65,5,26,16,52,2,2,0,0,15,6,0,12,5,2,1,1,3,40,1,1,2,1,20,3,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,0,62550,1580,0,2007,KIRBY ST,FRUITVALE AVE,0,99999999,999999999,2,1
6,97,8,21,21,50,2,2,0,0,5,4,0,12,5,2,1,1,2,55,1,1,2,1,20,3,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,3,1,62551,0,0,2007,OCCIDENTAL RD,MILL STATION RD,0,99999999,999999999,2,1
6,65,8,29,12,20,2,6,0,1,1,1,0,12,1,1,1,2,2,70,1,1,2,1,0,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,4,4,0,62552,0,1436,2007,I-10,1E+20,0,99999999,999999999,2,1
6,83,9,13,21,58,2,3,0,0,13,3,4,12,5,1,1,1,2,55,1,2,2,1,0,0,0,2,1,0,0,99,99,99,99,0,0,0,0,0,0,1,5,1,62553,3430,1,2007,SR-217,1E+20,0,99999999,999999999,2,1
6,73,9,15,1,7,1,2,0,0,14,6,0,33,0,2,4,3,2,40,1,1,2,1,3,3,0,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,1,62554,3375,0,2007,MISSION RD,MULBERRY DR,0,99999999,999999999,1,1
6,79,9,21,17,50,2,4,0,0,3,3,0,12,5,1,1,1,2,55,2,2,2,1,0,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,2,6,0,62555,0,682,2007,SR-1,1E+20,0,99999999,999999999,2,1
6,65,9,22,7,58,1,2,0,1,11,1,0,25,0,1,3,2,3,55,1,2,1,2,0,0,0,1,2,0,0,99,99,99,99,99,99,0,0,0,0,1,7,0,62556,0,513,2007,I-15,1E+20,0,99999999,999999999,1,2
6,71,9,22,11,17,2,8,0,0,3,3,0,24,0,1,4,1,2,55,1,2,2,2,0,0,0,1,2,0,0,99,99,99,99,99,99,0,0,0,0,3,7,0,62557,0,371,2007,SR-330,1E+20,0,99999999,999999999,2,2
6,77,9,26,11,43,2,1,0,0,16,6,0,14,2,1,6,1,2,25,2,1,2,1,0,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,4,0,62558,2070,0,2007,S GRANT AVE,1E+20,0,99999999,999999999,1,1
6,37,9,26,14,25,1,2,1,0,13,6,0,8,0,1,1,5,4,35,1,1,2,1,0,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,4,0,62559,1980,0,2007,DEVONSHIRE ST,1E+20,0,99999999,999999999,1,1
6,73,9,27,0,10,2,5,0,1,11,1,9,12,1,1,1,3,2,65,1,2,1,1,0,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,5,2,62560,0,212,2007,I-8,1E+20,0,99999999,999999999,2,1
6,13,9,27,7,50,2,2,0,1,11,1,0,39,0,1,3,3,4,65,1,1,2,1,0,0,0,1,1,0,0,99,99,99,99,0,0,0,0,0,0,1,5,0,62561,3400,47,2007,I-80,1E+20,0,99999999,999999999,2,1
6,7,9,27,19,30,1,1,0,0,6,4,0,42,0,1,6,1,2,35,2,2,2,1,0,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,5,0,62562,0,0,2007,OROVILLE GDN RNCH RD,1E+20,0,99999999,999999999,1,1
6,111,9,30,15,3,1,1,0,0,14,6,0,1,0,1,1,5,2,30,1,1,1,1,0,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,1,1,62563,2620,0,2007,BARD RD,1E+20,0,99999999,999999999,1,1
6,65,9,6,17,32,3,3,0,1,11,1,0,54,99,1,1,2,3,70,1,1,1,1,0,0,0,1,1,0,0,99,99,99,99,99,99,0,14,0,0,1,5,1,62564,1690,531,2007,I-10,1E+20,0,99999999,999999999,3,1
6,37,9,11,23,50,1,4,0,0,13,6,0,33,0,1,4,2,2,35,2,1,2,1,28,3,0,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,3,2,62565,1980,0,2007,SUNSET BLVD,1E+20,0,99999999,999999999,1,1
6,79,9,14,20,55,4,6,0,0,4,4,0,12,2,1,1,1,2,55,1,2,2,1,0,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,1,62566,0,0,2007,NACIMIENTO LAKE DR,1E+20,0,99999999,999999999,4,1
6,107,9,16,2,38,1,3,0,1,12,3,0,1,0,1,3,2,2,65,2,1,2,1,0,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,1,2,62567,0,41,2007,SR-198,1E+20,0,99999999,999999999,1,1
6,77,5,12,10,10,2,6,0,0,13,3,0,12,2,1,1,1,2,55,1,1,2,1,0,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,0,62568,0,140,2007,SR-4,1E+20,0,99999999,999999999,2,1
6,99,5,16,16,46,2,2,0,0,4,4,0,12,5,1,1,1,2,55,1,1,2,1,0,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,4,0,62569,0,0,2007,GRAYSON RD,1E+20,0,99999999,999999999,2,1
6,33,6,8,12,52,2,3,0,1,2,3,0,12,2,1,1,1,2,55,2,1,2,1,0,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,1,62570,0,70,2007,SR-53,1E+20,0,99999999,999999999,2,1
6,59,7,1,9,54,2,2,0,0,13,6,0,12,5,2,1,2,3,40,1,1,2,1,20,3,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,1,0,62571,880,0,2007,FAIRVIEW RD,BELFAST AVE,0,99999999,999999999,2,1
6,37,6,20,20,45,7,11,0,0,6,4,0,12,7,99,1,9,9,40,9,9,9,1,9,3,0,3,1,0,0,99,99,99,99,0,0,0,0,0,0,1,4,2,62572,0,0,2007,LINCOLN BLVD,1E+20,0,99999999,999999999,7,1
6,37,10,3,5,45,2,2,0,1,11,1,0,12,1,1,1,3,5,55,1,2,1,1,0,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,4,0,62573,2700,229,2007,I-210,1E+20,0,99999999,999999999,2,1
6,19,10,4,21,49,2,2,0,0,3,3,0,12,5,2,1,1,2,55,1,1,2,1,20,3,0,2,1,0,0,99,99,99,99,0,0,0,0,0,0,1,5,0,62574,0,594,2007,SR-33,CALIFORNIA AVE,0,99999999,999999999,2,1
6,11,10,5,5,31,2,2,0,1,2,3,0,12,5,2,1,1,2,55,1,1,2,1,20,3,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,0,62575,0,133,2007,SR-20,WALNUT DR,0,99999999,999999999,2,1
6,37,10,5,21,5,4,7,0,0,14,6,0,12,1,3,1,1,2,35,1,1,2,1,3,3,0,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,1,62576,1980,0,2007,MASON AVE,SHERMAN WAY,0,99999999,999999999,4,1
6,37,10,5,22,6,2,5,2,0,14,6,0,12,5,2,1,1,4,30,1,1,2,1,3,3,1,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,0,62577,480,0,2007,1ST ST,ANGELENO AVE,0,99999999,999999999,2,1
6,99,10,6,13,15,4,5,0,1,3,3,0,1,0,1,1,1,2,55,1,1,2,1,0,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,0,62578,0,124,2007,SR-132,1E+20,0,99999999,999999999,4,1
6,67,10,7,6,40,2,6,0,1,11,1,0,24,0,1,3,3,3,65,9,9,2,1,0,0,0,4,1,0,0,99,99,99,99,99,99,0,0,0,0,4,1,0,62579,0,3,2007,I-80,1E+20,0,99999999,999999999,2,1
6,37,10,8,19,30,3,3,0,0,14,4,0,12,7,1,1,5,4,40,9,9,2,1,0,0,1,3,1,0,0,99,99,99,99,0,0,0,0,0,0,1,2,0,62580,0,0,2007,MAIN ST,1E+20,0,99999999,999999999,3,1
6,37,10,9,16,15,2,1,0,1,12,3,0,33,0,1,4,3,3,65,2,2,1,1,0,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,3,0,62581,0,568,2007,SR-14,1E+20,0,99999999,999999999,1,1
6,71,10,10,99,99,1,1,0,0,3,3,0,32,0,1,6,1,2,55,2,2,2,1,0,0,0,3,1,0,0,99,99,99,99,0,0,0,0,0,0,1,4,1,62582,0,237,2007,SR-38,1E+20,0,99999999,999999999,1,1
6,77,10,11,0,44,1,5,0,0,16,6,0,1,0,1,1,2,3,40,1,1,2,1,0,0,0,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,5,0,62583,3770,0,2007,HOLMAN RD,1E+20,0,99999999,999999999,1,1
6,73,10,11,19,49,2,9,0,0,14,6,0,12,5,1,1,1,5,35,1,1,2,1,28,3,0,3,1,0,0,99,99,99,99,0,0,0,0,0,0,1,5,0,62584,3260,0,2007,SPORTS ARENA BLVD,1E+20,0,99999999,999999999,2,1
6,29,10,12,8,50,3,4,0,0,14,4,0,12,3,1,1,1,2,55,1,1,2,1,0,0,1,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,0,62585,0,0,2007,ROBERTS LN,1E+20,0,99999999,999999999,3,1
6,59,10,13,5,20,3,3,0,1,12,3,0,1,0,1,1,3,4,65,1,2,1,2,0,0,0,3,2,0,0,99,99,99,99,0,0,0,0,0,0,1,7,0,62586,80,84,2007,SR-91,1E+20,0,99999999,999999999,3,2
6,71,10,13,17,40,3,4,0,1,2,2,0,12,4,1,1,1,2,65,1,2,2,1,0,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,0,62587,0,334,2007,US-395,1E+20,0,99999999,999999999,3,1
6,73,10,13,20,49,2,3,0,0,3,3,0,12,1,1,1,1,2,55,1,2,2,1,0,0,0,3,1,0,0,99,99,99,99,0,0,0,0,0,0,1,7,1,62588,0,300,2007,SR-76,1E+20,0,99999999,999999999,2,1
6,23,10,13,21,35,3,4,0,1,2,2,0,12,2,1,1,2,2,65,1,1,2,1,0,0,0,2,5,0,0,99,99,99,99,99,99,0,0,0,0,1,7,1,62589,0,732,2007,US-101,1E+20,0,99999999,999999999,3,5
6,107,10,14,4,8,2,3,0,0,13,6,0,12,5,2,1,1,2,55,1,1,2,1,3,3,0,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,1,1,62590,4050,0,2007,CALDWELL AVE,AKERS ST,0,99999999,999999999,2,1
6,89,10,14,19,14,2,3,0,0,3,3,0,12,5,2,1,1,4,50,1,1,2,1,0,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,1,1,62591,0,780,2007,SR-299,SONOMA ST,0,99999999,999999999,2,1
